ID	station	lon	lat	elevation	EGM08	EGM96	satellite				
0000000008867	R_ORINOCO_CARONI_KM0304	-63.03	7.98	84	-24.03	-24.58	SENTINEL3A				
0000000003464	R_CONGO_MBOMOU_KM2746	24.78	4.9	538.9	-9.71	-9.7	SENTINEL3A				
0000000004052	R_CONGO_MBOMOU_KM2804	25.13	5.02	545.4	-10.17	-10.09	SENTINEL3A				
0000000008874	R_ORINOCO_CARONI_KM0475	-62.85	6.75	275.2	-19.24	-20.11	SENTINEL3B				
0000000008875	R_ORINOCO_CARONI_KM0514	-62.9	6.49	339.9	-17.85	-18.67	SENTINEL3B				
0000000008870	R_ORINOCO_CARONI_KM0531	-62.97	6.36	346.5	-17.16	-18.02	SENTINEL3B				
0000000008871	R_ORINOCO_CARONI_KM0536	-62.96	6.32	347.3	-16.99	-17.89	SENTINEL3B				
0000000008876	R_ORINOCO_CARONI_KM0539	-62.95	6.3	348.1	-16.9	-17.83	SENTINEL3B				
0000000007837	R_NILE_BLUE-NILE_KM4014	35.17	10.7	545.5	-6.33	-5.26	SENTINEL3B				
0000000008872	R_ORINOCO_CARONI_KM0587	-62.87	5.92	368.8	-15.9	-17.01	SENTINEL3B				
0000000008873	R_ORINOCO_CARONI_KM0665	-62.74	5.35	378.4	-14.76	-15.74	SENTINEL3B				
0000000008868	R_ORINOCO_CARONI_KM0672	-62.69	5.36	378.4	-14.53	-15.49	SENTINEL3A				
0000000008878	R_ORINOCO_CARONI_KM0769	-62.35	4.79	399.6	-13.22	-14.02	SENTINEL3B				
0000000008869	R_ORINOCO_CARONI_KM0849	-61.87	4.85	783.1	-12.84	-13.53	SENTINEL3A				
0000000008877	R_ORINOCO_CARONI_KM0884	-61.69	4.84	803.9	-13.04	-13.48	SENTINEL3B				
0000000004058	R_CONGO_MBOMOU_KM2819	25.23	5.01	545.4	-10.38	-10.25	SENTINEL3B				
0000000008865	R_ORINOCO_CARRAO_KM0631	-62.51	6.13	445.5	-15.81	-17.46	SENTINEL3A				
0000000007798	R_NIGER_TINKISSO_KM3749	-9.41	11.41	343.9	32.23	31.99	SENTINEL3A				
0000000001959	R_AMAZONAS_PURUS_KM4280	-69.81	-9.14	159.5	27.27	26.45	SENTINEL3B				
0000000008864	R_ORINOCO_CARRAO_KM0648	-62.44	6.06	448.3	-15.42	-17.03	SENTINEL3A				
0000000001853	R_AMAZONAS_PURUS-TRIB-06_KM3464	-67.27	-7.95	86.2	18.66	18.29	SENTINEL3B				
0000000008891	R_ORINOCO_CARRAO_KM0896	-64.42	5.97	247.9	-12.44	-11.85	SENTINEL3A				
0000000008892	R_ORINOCO_CARRAO_KM0902	-64.43	5.92	247.9	-12.23	-11.72	SENTINEL3A				
0000000008888	R_ORINOCO_CARRAO_KM0907	-64.44	5.88	247.9	-12.07	-11.6	SENTINEL3A				
0000000003462	R_CONGO_MBOMOU_KM2912	25.53	5.38	556.3	-11.17	-11.23	ENVISAT				
0000000008862	R_ORINOCO_CARRAO-TRIB-03_KM0880	-64.39	6.12	242.9	-13.09	-12.2	SENTINEL3A				
0000000001834	R_AMAZONAS_PURUS-TRIB-08_KM1741	-62.34	-4.89	19.5	-4.64	-4.45	SENTINEL3B				
0000000001833	R_AMAZONAS_PURUS-TRIB-08_KM1840	-62.67	-5.51	21.9	-2.12	-2.13	SENTINEL3A				
0000000002022	R_AMAZONAS_ROOSEVELT_KM1812	-60.71	-7.59	37.8	0.37	-0.59	ENVISAT				
0000000002031	R_AMAZONAS_ROOSEVELT_KM1825	-60.79	-7.64	37.8	0.72	-0.26	SENTINEL3B				
0000000008861	R_ORINOCO_CARRAO-TRIB-03_KM0902	-64.29	6.01	247.6	-12.97	-12.35	SENTINEL3A				
0000000002027	R_AMAZONAS_ROOSEVELT_KM1844	-60.92	-7.72	43.4	1.26	0.25	SENTINEL3A				
0000000004050	R_CONGO_MBOMOU_KM2927	25.62	5.35	557.7	-11.33	-11.38	SENTINEL3A				
0000000002028	R_AMAZONAS_ROOSEVELT_KM1857	-60.93	-7.8	55.2	1.62	0.53	SENTINEL3A				
0000000002029	R_AMAZONAS_ROOSEVELT_KM1915	-61.02	-8.18	70.3	3.27	1.93	SENTINEL3A				
0000000007838	R_NILE_BLUE-NILE_KM4041	35.21	10.52	563.7	-6.35	-5.38	SENTINEL3B				
0000000007796	R_NIGER_TINKISSO_KM3860	-9.9	11.4	351.1	32.62	32.48	SENTINEL3A				
0000000010873	R_SENEGAL_BAKOYE_KM1355	-9.57	12.86	279.4	32.45	32.66	SENTINEL3A				
0000000010875	R_SENEGAL_BAOULE_KM1281	-9.47	13.75	193.2	31.45	31.69	SENTINEL3B				
0000000010874	R_SENEGAL_BAOULE_KM1707	-8.48	13.5	293.9	30.89	31.09	SENTINEL3A				
0000000009066	R_ORINOCO_CARUN_KM0802	-63.17	5.27	313.4	-15.57	-16.64	SENTINEL3B				
0000000002021	R_AMAZONAS_ROOSEVELT_KM2044	-60.76	-9	91.5	4.6	3.28	ENVISAT				
0000000012010	R_VOLTA_MOUHOUN_KM1166	-2.79	11.12	236.8	26.17	25.84	SENTINEL3A				
0000000002032	R_AMAZONAS_ROOSEVELT_KM2050	-60.74	-9	91.5	4.57	3.24	SENTINEL3B				
0000000002066	R_AMAZONAS_SOLIMOES_KM1339	-60.21	-3.33	11.1	-11.02	-10.86	ENVISAT				
0000000004051	R_CONGO_MBOMOU_KM2937	25.63	5.31	558.3	-11.31	-11.33	SENTINEL3A				
0000000002078	R_AMAZONAS_SOLIMOES_KM1340	-60.22	-3.34	11.3	-10.98	-10.81	ENVISAT				
0000000012011	R_VOLTA_MOUHOUN_KM1183	-2.82	11.24	239.3	26.34	25.95	SENTINEL3A				
0000000002083	R_AMAZONAS_SOLIMOES_KM1429	-60.88	-3.59	11.3	-8.57	-8.38	ENVISAT				
0000000002064	R_AMAZONAS_SOLIMOES_KM1444	-61	-3.61	11.7	-8.22	-8.04	ENVISAT				
0000000012012	R_VOLTA_MOUHOUN_KM1200	-2.84	11.32	240	26.47	26.02	SENTINEL3A				
0000000000192	R_AMAZONAS_SOLIMOES_KM1490	-61.4	-3.61	15	-7.23	-7.07	SENTINEL3B				
0000000012000	R_VOLTA_MOUHOUN_KM1425	-3.1	12.42	249.3	27.55	27.25	SENTINEL3A				
0000000002070	R_AMAZONAS_SOLIMOES_KM1513	-61.56	-3.73	15.5	-6.66	-6.43	ENVISAT				
0000000000170	R_AMAZONAS_SOLIMOES_KM1529	-61.64	-3.84	15.5	-6.44	-6.04	SENTINEL3B				
0000000002093	R_AMAZONAS_SOLIMOES_KM1535	-61.69	-3.86	15.5	-6.38	-5.94	JASON2				
0000000002081	R_AMAZONAS_SOLIMOES_KM1553	-61.8	-3.96	16.3	-6.2	-5.64	ENVISAT				
0000000002085	R_AMAZONAS_SOLIMOES_KM1605	-62.24	-3.9	16.3	-6.86	-6.19	ENVISAT				
0000000002086	R_AMAZONAS_SOLIMOES_KM1614	-62.27	-3.76	16.3	-7.05	-6.37	ENVISAT				
0000000000189	R_AMAZONAS_SOLIMOES_KM1627	-62.38	-3.8	16.5	-6.99	-6.36	SENTINEL3B				
0000000002067	R_AMAZONAS_SOLIMOES_KM1641	-62.49	-3.85	16.5	-6.9	-6.32	ENVISAT				
0000000011997	R_VOLTA_MOUHOUN_KM1429	-3.12	12.44	249.3	27.59	27.28	SENTINEL3A				
0000000009063	R_ORINOCO_CARUN-TRIB-01_KM0816	-63.21	5.36	314.1	-15.94	-16.91	SENTINEL3A				
0000000000163	R_AMAZONAS_SOLIMOES_KM1692	-62.89	-4.01	21.2	-6.25	-5.76	SENTINEL3A				
0000000002072	R_AMAZONAS_SOLIMOES_KM1698	-62.95	-3.96	19.4	-6.17	-5.63	ENVISAT				
0000000002097	R_AMAZONAS_SOLIMOES_KM1718	-63.1	-4.05	20.2	-5.73	-5.24	JASON2				
0000000002084	R_AMAZONAS_SOLIMOES_KM1744	-63.23	-3.93	20.2	-5.38	-4.79	ENVISAT				
0000000000191	R_AMAZONAS_SOLIMOES_KM1780	-63.51	-3.82	20.2	-4.19	-3.66	SENTINEL3B				
0000000002088	R_AMAZONAS_SOLIMOES_KM1801	-63.69	-3.87	20.2	-3.39	-3	ENVISAT				
0000000004061	R_CONGO_MBOMOU_KM2948	25.67	5.31	560.6	-11.37	-11.41	SENTINEL3B				
0000000000155	R_AMAZONAS_SOLIMOES_KM1813	-63.79	-3.86	20.2	-2.92	-2.58	SENTINEL3A				
0000000002071	R_AMAZONAS_SOLIMOES_KM1829	-63.92	-3.82	20.2	-2.29	-2.04	ENVISAT				
0000000000164	R_AMAZONAS_SOLIMOES_KM1840	-64	-3.76	20.2	-1.92	-1.72	SENTINEL3A				
0000000000180	R_AMAZONAS_SOLIMOES_KM1869	-64.21	-3.63	22.6	-0.98	-0.86	SENTINEL3B				
0000000002074	R_AMAZONAS_SOLIMOES_KM1920	-64.52	-3.36	23.9	0.11	0.34	ENVISAT				
0000000011998	R_VOLTA_MOUHOUN_KM1676	-3.93	12.01	266.5	28.05	27.81	SENTINEL3A				
0000000002087	R_AMAZONAS_SOLIMOES_KM1923	-64.53	-3.34	23.9	0.15	0.39	ENVISAT				
0000000000186	R_AMAZONAS_SOLIMOES_KM1927	-64.56	-3.33	23.9	0.27	0.51	SENTINEL3B				
0000000000152	R_AMAZONAS_SOLIMOES_KM1932	-64.61	-3.31	23.9	0.44	0.69	SENTINEL3A				
0000000002098	R_AMAZONAS_SOLIMOES_KM1976	-64.74	-3.25	24	0.96	1.22	JASON2				
0000000007836	R_NILE_BLUE-NILE_KM4047	35.24	10.49	563.7	-6.37	-5.49	SENTINEL3B				
0000000009064	R_ORINOCO_CARUN-TRIB-01_KM0822	-63.22	5.39	314.2	-16.06	-17	SENTINEL3A				
0000000000157	R_AMAZONAS_SOLIMOES_KM2033	-65.11	-2.96	26.5	2.01	2.41	SENTINEL3A				
0000000012003	R_VOLTA_NAKEMBE_KM1124	-0.5	11.3	204.5	24.48	23.9	SENTINEL3B				
0000000002073	R_AMAZONAS_SOLIMOES_KM2040	-65.16	-2.91	26.5	2.14	2.55	ENVISAT				
0000000012002	R_VOLTA_NAKEMBE_KM1451	-1.35	12.98	277.9	26.56	26.19	SENTINEL3A				
0000000002091	R_AMAZONAS_SOLIMOES_KM2089	-65.38	-2.7	28.7	2.88	3.25	ENVISAT				
0000000000145	R_AMAZONAS_SOLIMOES_KM2091	-65.39	-2.68	28.7	2.93	3.28	SENTINEL3A				
0000000002095	R_AMAZONAS_SOLIMOES_KM2113	-65.38	-2.5	28.7	2.67	3.01	JASON2				
0000000002090	R_AMAZONAS_SOLIMOES_KM2117	-65.43	-2.49	28.7	2.92	3.24	ENVISAT				
0000000002089	R_AMAZONAS_SOLIMOES_KM2173	-65.8	-2.56	33.8	4.53	4.92	ENVISAT				
0000000002076	R_AMAZONAS_SOLIMOES_KM2217	-66.14	-2.52	33.9	5.49	6.15	ENVISAT				
0000000003457	R_CONGO_MBOMOU_KM2962	25.74	5.26	565.8	-11.39	-11.42	ENVISAT				
0000000012730	R_AMAZONAS_SOLIMOES_KM2219	-66.17	-2.39	33.9	5.43	6.09	ENVISAT				
0000000004048	R_CONGO_MBOMOU_KM2966	25.76	5.25	565.8	-11.39	-11.41	JASON3				
0000000002075	R_AMAZONAS_SOLIMOES_KM2277	-66.48	-2.4	37.3	6	6.79	ENVISAT				
0000000004060	R_CONGO_MBOMOU_KM3068	26.11	5.24	578.9	-11.88	-11.75	SENTINEL3B				
0000000000195	R_AMAZONAS_SOLIMOES_KM2345	-66.81	-2.7	40.5	6.9	7.81	SENTINEL3B				
0000000004053	R_CONGO_MBOMOU_KM3070	26.12	5.25	578.9	-11.9	-11.77	SENTINEL3A				
0000000002062	R_AMAZONAS_SOLIMOES_KM2347	-66.82	-2.68	40.5	6.9	7.81	ENVISAT				
0000000004121	R_CONGO_MONGALA_KM1620	20.2	2.39	323	-14.21	-13.27	SENTINEL3B				
0000000000148	R_AMAZONAS_SOLIMOES_KM2393	-67.05	-2.64	41.9	7.13	8.09	SENTINEL3A				
0000000004122	R_CONGO_MONGALA_KM1644	20.35	2.43	323	-14.32	-13.48	SENTINEL3B				
0000000002092	R_AMAZONAS_SOLIMOES_KM2426	-67.24	-2.58	41.9	7.36	8.35	ENVISAT				
0000000004118	R_CONGO_MONGALA_KM1694	20.66	2.44	324.6	-14.84	-14.24	SENTINEL3A				
0000000002079	R_AMAZONAS_SOLIMOES_KM2470	-67.53	-2.75	43	7.91	8.97	ENVISAT				
0000000004119	R_CONGO_MONGALA_KM1730	20.83	2.49	327.8	-15.18	-14.66	SENTINEL3A				
0000000002096	R_AMAZONAS_SOLIMOES_KM2496	-67.72	-2.84	43.4	8.4	9.46	JASON2				
0000000004120	R_CONGO_MONGALA_KM1754	20.87	2.64	329.2	-14.87	-14.3	SENTINEL3A				
0000000009065	R_ORINOCO_CARUN-TRIB-01_KM0834	-63.14	5.42	316.6	-16.19	-17.18	SENTINEL3B				
0000000004116	R_CONGO_MONGALA_KM1860	20.81	3.25	341.2	-11.97	-10.99	JASON2				
0000000008879	R_ORINOCO_CASANARE_KM1339	-69.93	6.11	84.2	-4.17	-5.04	SENTINEL3A				
0000000008880	R_ORINOCO_CASANARE_KM1351	-69.99	6.16	84.3	-4.22	-5.04	SENTINEL3A				
0000000008890	R_ORINOCO_CAURA_KM0590	-65	7.57	14.6	-16.1	-14.91	SENTINEL3A				
0000000008893	R_ORINOCO_CAURA_KM0605	-65.11	7.57	19.1	-15.84	-14.63	SENTINEL3B				
0000000009504	R_ETHIOPIA-11-BASIN_AWASH_KM0048	41.58	11.35	336	-10.53	-10.64	SENTINEL3B				
0000000008894	R_ORINOCO_CAURA_KM0687	-65.01	7.14	19.2	-14.54	-12.38	SENTINEL3B				
0000000009503	R_ETHIOPIA-11-BASIN_AWASH_KM0298	40.69	11.11	473.5	-9.67	-10.25	SENTINEL3B				
0000000008895	R_ORINOCO_CAURA_KM0696	-65	7.07	21.5	-14.51	-12.11	SENTINEL3B				
0000000008896	R_ORINOCO_CAURA_KM0780	-64.77	6.52	39	-13.49	-10.57	SENTINEL3B				
0000000008897	R_ORINOCO_CAURA_KM0792	-64.78	6.43	39	-13.2	-10.27	SENTINEL3B				
0000000007833	R_NILE_BLUE-NILE_KM4127	35.6	10.02	614.7	-7.58	-5.42	SENTINEL3A				
0000000007847	R_NILE_BLUE-NILE_KM4165	35.79	10.05	643.4	-7.25	-5.46	SENTINEL3A				
0000000007835	R_NILE_BLUE-NILE_KM4230	36.24	10.13	683.7	-6.09	-4.54	SENTINEL3B				
0000000012762	R_CONGO_NAVA_KM2610	26.87	2.17	490.6	-12.77	-12.86	JASON2				
0000000004128	R_CONGO_NEPOKO_KM2539	27	1.8	480.4	-12.87	-13.37	JASON2				
0000000007834	R_NILE_BLUE-NILE_KM4314	36.62	10.36	751.2	-6.38	-4.39	SENTINEL3A				
0000000004127	R_CONGO_NEPOKO_KM2578	27.04	2.01	482.9	-12.77	-13.05	JASON2				
0000000008866	R_ORINOCO_CAURA-TRIB-02_KM0786	-64.88	6.54	41.2	-13.45	-10.19	SENTINEL3B				
0000000008889	R_ORINOCO_CAURA-TRIB-04_KM1020	-64.14	5.15	286.5	-9.65	-9.87	SENTINEL3B				
0000000007831	R_NILE_BLUE-NILE_KM4320	36.66	10.33	752.9	-6.35	-4.62	SENTINEL3A				
0000000002065	R_AMAZONAS_SOLIMOES_KM2581	-68.11	-3.34	49.8	10.4	11.43	ENVISAT				
0000000008886	R_ORINOCO_CAURA-TRIB-04_KM1100	-64.01	4.73	312.1	-8.51	-9.12	SENTINEL3A				
0000000002077	R_AMAZONAS_SOLIMOES_KM2583	-68.13	-3.34	49.8	10.45	11.47	ENVISAT				
0000000000165	R_AMAZONAS_SOLIMOES_KM2616	-68.36	-3.34	49.8	11.35	12.27	SENTINEL3A				
0000000002094	R_AMAZONAS_SOLIMOES_KM2637	-68.53	-3.4	49.9	12.17	13.08	JASON2				
0000000007839	R_NILE_BLUE-NILE_KM4376	37.07	10.29	802.1	-6.23	-6.12	SENTINEL3B				
0000000002082	R_AMAZONAS_SOLIMOES_KM2671	-68.81	-3.45	51.4	13.55	14.44	ENVISAT				
0000000007832	R_NILE_BLUE-NILE_KM4662	38.47	10.57	1130.7	-7.01	-8.2	SENTINEL3A				
0000000000188	R_AMAZONAS_SOLIMOES_KM2675	-68.85	-3.45	51.4	13.73	14.62	SENTINEL3B				
0000000002063	R_AMAZONAS_SOLIMOES_KM2678	-68.87	-3.45	51.4	13.82	14.72	ENVISAT				
0000000000193	R_AMAZONAS_SOLIMOES_KM2717	-69.2	-3.47	53.9	15.21	15.92	SENTINEL3B				
0000000000159	R_AMAZONAS_SOLIMOES_KM2731	-69.33	-3.49	53.9	15.65	16.23	SENTINEL3A				
0000000000160	R_AMAZONAS_SOLIMOES_KM2771	-69.39	-3.8	55	16.31	16.82	SENTINEL3A				
0000000002068	R_AMAZONAS_SOLIMOES_KM2791	-69.41	-3.97	55	16.71	17.2	ENVISAT				
0000000000166	R_AMAZONAS_SOLIMOES_KM2814	-69.53	-4.1	56.5	17.35	17.72	SENTINEL3A				
0000000002069	R_AMAZONAS_SOLIMOES_KM2831	-69.39	-4.09	56.7	16.95	17.48	ENVISAT				
0000000000161	R_AMAZONAS_SOLIMOES_KM2854	-69.49	-4.24	57.7	17.57	18.03	SENTINEL3A				
0000000002080	R_AMAZONAS_SOLIMOES_KM2894	-69.79	-4.39	60.3	18.15	18.58	ENVISAT				
0000000002153	R_AMAZONAS_TAPAUA_KM2459	-64.71	-5.88	40.8	6	6.22	SENTINEL3B				
0000000002154	R_AMAZONAS_TAPAUA_KM2501	-64.92	-5.92	42	6.95	7.15	SENTINEL3B				
0000000002148	R_AMAZONAS_TAPAUA_KM2575	-65.17	-5.83	42.7	7.73	7.91	SENTINEL3A				
0000000004129	R_CONGO_NEPOKO_KM2741	27.75	2.08	735.6	-12.35	-12.85	SENTINEL3B				
0000000002149	R_AMAZONAS_TAPAUA_KM2629	-65.41	-5.81	42.7	8.73	8.92	SENTINEL3A				
0000000008887	R_ORINOCO_CAURA-TRIB-04_KM1145	-63.95	4.49	330.1	-8.29	-9.02	SENTINEL3A				
0000000008860	R_ORINOCO_CAURA-TRIB-05_KM0973	-64.65	5.5	266.6	-10.28	-9.72	SENTINEL3B				
0000000008900	R_ORINOCO_CINARUCO_KM0954	-67.23	6.6	35.8	-10.69	-10.87	SENTINEL3A				
0000000008899	R_ORINOCO_CINARUCO_KM1110	-68.01	6.64	50.5	-9.09	-10.06	SENTINEL3A				
0000000007911	R_NILE_NAHIR-AD-DINDAR_KM3518	34.01	13.72	415.1	-2.03	-2.34	SENTINEL3A				
0000000004130	R_CONGO_NEPOKO_KM2742	27.75	2.08	735.6	-12.34	-12.85	SENTINEL3B				
0000000002151	R_AMAZONAS_TAPAUA_KM2686	-65.63	-5.78	42.7	9.65	9.86	SENTINEL3B				
0000000002152	R_AMAZONAS_TAPAUA_KM2740	-65.88	-5.78	42.7	10.73	10.95	SENTINEL3B				
0000000002146	R_AMAZONAS_TAPAUA_KM2792	-66.05	-5.6	46.2	11.09	11.24	SENTINEL3A				
0000000008898	R_ORINOCO_CINARUCO_KM1145	-68.15	6.55	52.1	-8.7	-9.68	SENTINEL3A				
0000000012763	R_CONGO_NGAYU_KM2580	27.35	1.76	506.9	-12.88	-13.36	SENTINEL3A				
0000000004292	R_CONGO_NZORO_KM3465	29.59	3.28	760.9	-10.84	-10.69	ENVISAT				
0000000007912	R_NILE_NAHIR-AD-DINDAR_KM3530	34.03	13.65	416.3	-2.13	-2.52	SENTINEL3A				
0000000007913	R_NILE_NAHIR-AD-DINDAR_KM3543	34.04	13.62	418.6	-2.17	-2.61	SENTINEL3A				
0000000008904	R_ORINOCO_CUAO_KM1278	-67.39	5.24	111.8	-5.5	-5.64	SENTINEL3B				
0000000008905	R_ORINOCO_CUCHIVERO_KM0736	-65.94	7.55	22	-13.71	-13.14	SENTINEL3A				
0000000008910	R_ORINOCO_CUNUCUNUMA_KM1600	-66.01	3.19	112.8	-6.77	-6.6	SENTINEL3B				
0000000008906	R_ORINOCO_CUNUCUNUMA_KM1615	-65.96	3.24	112.8	-6.69	-6.59	SENTINEL3A				
0000000002147	R_AMAZONAS_TAPAUA_KM2879	-66.41	-5.5	52	11.8	12.02	SENTINEL3A				
0000000008907	R_ORINOCO_CUNUCUNUMA_KM1618	-65.96	3.27	112.8	-6.67	-6.58	SENTINEL3A				
0000000008908	R_ORINOCO_CUNUCUNUMA_KM1652	-65.92	3.45	113.6	-6.35	-6.37	SENTINEL3A				
0000000008909	R_ORINOCO_CUNUCUNUMA_KM1656	-65.91	3.48	114	-6.29	-6.32	SENTINEL3A				
0000000004304	R_CONGO_NZORO_KM3466	29.61	3.27	818.7	-10.88	-10.73	ENVISAT				
0000000004169	R_CONGO_OUAKA_KM1986	20.02	5.14	374.3	-6.94	-7.24	SENTINEL3B				
0000000004166	R_CONGO_OUAKA_KM1991	20.06	5.14	372.3	-6.97	-7.27	SENTINEL3A				
0000000004167	R_CONGO_OUAKA_KM2079	20.48	5.16	387.3	-7.13	-7.28	SENTINEL3A				
0000000004136	R_CONGO_OUARA_KM2757	24.7	5.26	542	-8.55	-8.9	SENTINEL3A				
0000000004171	R_CONGO_OUARA_KM2759	24.72	5.26	542	-8.59	-8.93	SENTINEL3B				
0000000004170	R_CONGO_OUARA_KM2900	25.06	5.77	565.1	-8.88	-9.47	SENTINEL3B				
0000000004158	R_CONGO_OUBANGUI_KM1960	20.11	4.9	364.4	-7.68	-7.75	SENTINEL3A				
0000000004151	R_CONGO_OUBANGUI_KM1983	20.26	4.79	367.2	-7.79	-7.9	JASON2				
0000000004160	R_CONGO_OUBANGUI_KM2003	20.39	4.7	367.6	-7.83	-8.02	SENTINEL3A				
0000000004148	R_CONGO_OUBANGUI_KM2038	20.53	4.44	368	-8.62	-8.52	ENVISAT				
0000000004282	R_CONGO_OUBANGUI_KM2057	20.68	4.42	369.6	-8.87	-8.68	SENTINEL3B				
0000000004145	R_CONGO_OUBANGUI_KM2060	20.71	4.43	369.6	-8.88	-8.69	ENVISAT				
0000000004285	R_CONGO_OUBANGUI_KM2070	20.79	4.42	370.9	-8.98	-8.74	SENTINEL3B				
0000000004159	R_CONGO_OUBANGUI_KM2120	21.17	4.31	378.6	-8.81	-8.68	SENTINEL3A				
0000000004139	R_CONGO_OUBANGUI_KM2126	21.22	4.29	378.6	-8.71	-8.63	ENVISAT				
0000000008914	R_ORINOCO_EL-BAUL_KM1246	-68.39	9.04	61.9	-12	-12.03	SENTINEL3A				
0000000004162	R_CONGO_OUBANGUI_KM2129	21.24	4.3	379.2	-8.62	-8.58	SENTINEL3A				
0000000008917	R_ORINOCO_EL-TUPARRITO_KM1252	-68.29	5.06	69.4	-5.79	-6.6	SENTINEL3B				
0000000004137	R_CONGO_OUBANGUI_KM2162	21.47	4.27	380	-8.14	-8.22	ENVISAT				
0000000008916	R_ORINOCO_EL-TUPARRITO_KM1272	-68.38	5.01	69.4	-5.51	-6.27	SENTINEL3A				
0000000004284	R_CONGO_OUBANGUI_KM2184	21.64	4.31	382.9	-7.85	-7.98	SENTINEL3B				
0000000004286	R_CONGO_OUBANGUI_KM2191	21.7	4.3	384.2	-7.88	-8.01	SENTINEL3B				
0000000008915	R_ORINOCO_EL-TUPARRITO_KM1351	-68.73	4.93	80.1	-4.52	-5.16	SENTINEL3A				
0000000004146	R_CONGO_OUBANGUI_KM2220	21.92	4.24	386.4	-8.59	-8.51	ENVISAT				
0000000004155	R_CONGO_OUBANGUI_KM2237	22.06	4.22	389.5	-9.07	-8.91	JASON2				
0000000002144	R_AMAZONAS_TAPAUA_KM2888	-66.46	-5.51	52	11.95	12.16	JASON3				
0000000007914	R_NILE_NAHIR-AD-DINDAR_KM3605	34.1	13.34	425	-2.56	-3.21	SENTINEL3A				
0000000004161	R_CONGO_OUBANGUI_KM2247	22.13	4.19	390.9	-9.36	-9.25	SENTINEL3A				
0000000004163	R_CONGO_OUBANGUI_KM2248	22.14	4.18	390.9	-9.37	-9.27	SENTINEL3A				
0000000004144	R_CONGO_OUBANGUI_KM2258	22.21	4.14	392.5	-9.63	-9.62	ENVISAT				
0000000004173	R_CONGO_RUBI_KM2199	24.19	2.86	378.8	-12.95	-12.49	SENTINEL3B				
0000000003633	R_CONGO_RUBI_KM2223	24.31	2.85	382.3	-12.9	-12.35	SENTINEL3A				
0000000003630	R_CONGO_RUBI_KM2240	24.4	2.84	382.7	-12.88	-12.28	JASON2				
0000000008918	R_ORINOCO_EL-TUPARRITO_KM1390	-68.88	4.83	84.1	-3.85	-4.49	SENTINEL3B				
0000000008920	R_ORINOCO_EL-TUPARRITO-TRIB-01_KM1247	-68.33	5.23	72.6	-6.3	-7.11	SENTINEL3B				
0000000004172	R_CONGO_RUBI_KM2285	24.65	2.82	389.8	-12.87	-12.13	SENTINEL3A				
0000000008919	R_ORINOCO_EL-TUPARRITO-TRIB-01_KM1248	-68.33	5.23	72.6	-6.3	-7.11	SENTINEL3A				
0000000004174	R_CONGO_RUBI_KM2315	24.79	2.78	393.3	-12.92	-12.15	SENTINEL3B				
0000000004276	R_CONGO_TSHOPO_KM2263	25.26	0.67	387.5	-18.46	-17.99	SENTINEL3B				
0000000002150	R_AMAZONAS_TAPAUA_KM2908	-66.51	-5.57	54.2	12.17	12.39	SENTINEL3B				
0000000002145	R_AMAZONAS_TAPAUA_KM2956	-66.7	-5.7	58.1	12.92	13.11	JASON2				
0000000002156	R_AMAZONAS_TARAUACA_KM3835	-69.8	-7.1	124.6	22.88	22.66	SENTINEL3A				
0000000002197	R_AMAZONAS_TEFE_KM2010	-64.97	-3.57	23.9	2.56	2.7	SENTINEL3A				
0000000007915	R_NILE_NAHIR-AD-DINDAR_KM3611	34.11	13.29	425.5	-2.64	-3.28	SENTINEL3A				
0000000004275	R_CONGO_TSHOPO_KM2346	25.58	0.71	412.6	-17.75	-17.41	SENTINEL3B				
0000000004274	R_CONGO_TSHOPO_KM2389	25.74	0.6	426.3	-17.35	-17.2	SENTINEL3A				
0000000004339	R_CONGO_UELE_KM2311	22.56	3.98	397.6	-10.59	-10.61	SENTINEL3B				
0000000004293	R_CONGO_UELE_KM2312	22.58	3.97	397.6	-10.61	-10.63	ENVISAT				
0000000002198	R_AMAZONAS_TEFE_KM2087	-65.21	-3.93	32.5	4.49	4.54	SENTINEL3B				
0000000004336	R_CONGO_UELE_KM2332	22.67	3.87	400.5	-10.78	-10.8	SENTINEL3B				
0000000002191	R_AMAZONAS_TEFFE_KM2183	-65.27	-4.33	36.1	6.09	5.9	SENTINEL3B				
0000000002188	R_AMAZONAS_TEFFE_KM2193	-65.31	-4.36	36.1	6.37	6.17	SENTINEL3B				
0000000008951	R_ORINOCO_GUANARE_KM1261	-68.96	8.65	79.8	-10.51	-10.46	SENTINEL3B				
0000000004290	R_CONGO_UELE_KM2380	22.99	3.86	434.3	-10.5	-10.75	ENVISAT				
0000000004327	R_CONGO_UELE_KM2382	23.01	3.87	434.3	-10.46	-10.73	SENTINEL3A				
0000000004325	R_CONGO_UELE_KM2400	23.14	3.88	442.7	-10.34	-10.71	SENTINEL3A				
0000000004302	R_CONGO_UELE_KM2421	23.27	3.84	453.3	-10.31	-10.75	ENVISAT				
0000000004312	R_CONGO_UELE_KM2444	23.44	3.83	466.2	-10.31	-10.76	JASON3				
0000000004309	R_CONGO_UELE_KM2445	23.44	3.83	466.2	-10.31	-10.76	JASON2				
0000000004329	R_CONGO_UELE_KM2449	23.46	3.82	466.2	-10.32	-10.77	SENTINEL3B				
